sexo;cargo;estado;regiao;identificacaoCurso;anoCurso;seqAnoCurso;categoriaCurso;idadeAluno;anosExercicio;situacaoAluno
M;7;21;1;75;2019;2;50;40;9;APROVADO
M;5;19;4;75;2019;2;50;40;12;APROVADO
M;2;26;4;75;2019;2;50;49;16;APROVADO
M;2;19;4;75;2019;2;50;41;17;APROVADO
M;6;19;4;75;2019;2;50;46;15;APROVADO
M;2;7;3;75;2019;2;50;53;25;APROVADO
M;5;19;4;75;2019;2;50;42;12;APROVADO
M;6;7;3;75;2019;2;50;43;16;REPROVADO
F;2;6;2;75;2019;2;50;58;23;APROVADO
M;2;7;3;75;2019;2;50;59;19;REPROVADO
M;5;7;3;75;2019;2;50;52;22;APROVADO
M;2;8;4;75;2019;2;50;47;14;APROVADO
M;3;7;3;75;2019;2;50;34;8;APROVADO
M;7;9;3;75;2019;2;50;47;17;APROVADO
F;5;26;4;75;2019;2;50;38;12;APROVADO
M;2;26;4;75;2019;2;50;43;12;APROVADO
M;2;23;5;75;2019;2;50;46;17;REPROVADO
F;2;7;3;75;2019;2;50;43;15;REPROVADO
F;2;26;4;75;2019;2;50;57;16;APROVADO
M;5;26;4;75;2019;2;50;44;16;REPROVADO
M;2;10;2;75;2019;2;50;59;29;APROVADO
M;2;17;2;75;2019;2;50;56;19;APROVADO
F;1;18;5;75;2019;2;50;;8;APROVADO
M;5;7;3;75;2019;2;50;35;8;APROVADO
M;5;23;5;23;2019;2;50;44;16;APROVADO
F;2;24;5;23;2019;2;50;42;;REPROVADO
M;2;18;5;23;2019;2;50;44;12;APROVADO
M;5;7;3;23;2019;2;50;42;8;APROVADO
M;4;7;3;23;2019;2;50;40;15;APROVADO
M;2;19;4;23;2019;2;50;47;14;REPROVADO
M;2;26;4;23;2019;2;50;51;19;APROVADO
M;2;11;4;23;2019;2;50;32;6;APROVADO
M;2;15;2;23;2019;2;50;35;9;APROVADO
F;4;7;3;23;2019;2;50;39;17;APROVADO
M;4;7;3;23;2019;2;50;46;15;APROVADO
M;4;7;3;23;2019;2;50;57;29;APROVADO
M;2;7;3;23;2019;2;50;55;13;APROVADO
M;4;26;4;23;2019;2;50;56;18;APROVADO
M;4;26;4;23;2019;2;50;46;15;APROVADO
M;6;16;2;23;2019;2;50;42;13;APROVADO
M;4;23;5;23;2019;2;50;44;19;REPROVADO
M;2;7;3;23;2019;2;50;42;9;APROVADO
F;7;8;4;23;2019;2;50;37;9;APROVADO
M;5;13;3;23;2019;2;50;36;8;APROVADO
M;7;18;5;23;2019;2;50;44;9;APROVADO
M;7;14;1;23;2019;2;50;60;17;APROVADO
M;2;15;2;23;2019;2;50;65;19;APROVADO
M;2;7;3;23;2019;2;50;45;16;APROVADO
M;2;26;4;23;2019;2;50;47;15;APROVADO
F;6;7;3;23;2019;2;50;47;19;APROVADO
M;5;23;5;23;2019;2;50;35;8;APROVADO
M;2;26;4;23;2019;2;50;38;12;APROVADO
M;6;11;4;23;2019;2;50;61;18;APROVADO
M;2;26;4;23;2019;2;50;58;19;APROVADO
F;1;23;5;23;2019;2;50;56;18;REPROVADO
M;4;7;3;23;2019;2;50;42;8;APROVADO
M;7;7;3;23;2019;2;50;45;17;APROVADO
M;2;23;5;23;2019;2;50;37;12;APROVADO
M;7;26;4;23;2019;2;50;42;17;APROVADO
M;5;12;3;23;2019;2;50;44;15;APROVADO
F;2;15;2;23;2019;2;50;44;11;APROVADO
M;2;19;4;23;2019;2;50;46;9;APROVADO
M;3;7;3;23;2019;2;50;34;8;REPROVADO
F;4;26;4;23;2019;2;50;57;18;APROVADO
M;5;5;2;23;2019;2;50;42;12;APROVADO
M;6;2;2;23;2019;2;50;56;13;APROVADO
M;1;7;3;23;2019;2;50;41;18;APROVADO
M;4;7;3;23;2019;2;50;66;20;APROVADO
M;6;23;5;23;2019;2;50;52;18;APROVADO
M;7;19;4;23;2019;2;50;44;17;APROVADO
M;2;18;5;23;2019;2;50;36;9;APROVADO
M;7;7;3;23;2019;2;50;46;17;APROVADO
F;1;7;3;23;2019;2;50;50;8;APROVADO
M;7;7;3;23;2019;2;50;44;17;APROVADO
M;2;7;3;23;2019;2;50;44;16;APROVADO
M;2;7;3;23;2019;2;50;47;17;APROVADO
M;2;7;3;23;2019;2;50;56;15;APROVADO
M;2;7;3;23;2019;2;50;50;19;APROVADO
M;5;7;3;23;2019;2;50;50;15;APROVADO
M;4;19;4;23;2019;2;50;51;13;APROVADO
M;1;26;4;23;2019;2;50;72;18;APROVADO
M;2;22;1;23;2019;2;50;34;9;APROVADO
M;2;11;4;23;2019;2;50;54;20;APROVADO
M;2;15;2;23;2019;2;50;42;17;APROVADO
M;2;7;3;23;2019;2;50;45;15;APROVADO
M;2;18;5;23;2019;2;50;48;15;APROVADO
M;4;7;3;23;2019;2;50;41;14;APROVADO
M;5;23;5;23;2019;2;50;45;12;APROVADO
M;5;24;5;23;2019;2;50;44;16;APROVADO
M;2;26;4;23;2019;2;50;54;19;APROVADO
M;2;7;3;23;2019;2;50;53;17;APROVADO
M;6;7;3;23;2019;2;50;49;13;APROVADO
M;4;7;3;23;2019;2;50;44;16;APROVADO
M;7;19;4;23;2019;2;50;46;17;APROVADO
M;2;23;5;23;2019;2;50;43;9;APROVADO
M;1;7;3;23;2019;2;50;49;28;APROVADO
M;2;23;5;23;2019;2;50;36;9;APROVADO
M;5;19;4;23;2019;2;50;54;14;APROVADO
M;2;6;2;23;2019;2;50;43;16;APROVADO
M;4;12;3;23;2019;2;50;48;15;APROVADO
M;4;18;5;23;2019;2;50;47;15;APROVADO
M;2;24;5;23;2019;2;50;46;20;APROVADO
M;2;7;3;23;2019;2;50;55;16;REPROVADO
M;5;7;3;23;2019;2;50;39;8;APROVADO
F;4;26;4;23;2019;2;50;44;20;APROVADO
M;2;23;5;23;2019;2;50;39;12;APROVADO
M;5;26;4;23;2019;2;50;39;12;APROVADO
M;5;26;4;23;2019;2;50;46;22;APROVADO
M;5;23;5;23;2019;2;50;41;12;APROVADO
F;2;7;3;23;2019;2;50;43;15;REPROVADO
M;2;13;3;23;2019;2;50;44;9;REPROVADO
M;6;16;2;23;2019;2;50;42;16;APROVADO
M;2;10;2;23;2019;2;50;50;12;APROVADO
M;5;8;4;23;2019;2;50;40;12;APROVADO
M;5;7;3;23;2019;2;50;49;22;REPROVADO
M;2;7;3;23;2019;2;50;42;17;APROVADO
M;2;26;4;23;2019;2;50;44;16;APROVADO
M;5;7;3;23;2019;2;50;42;14;APROVADO
M;2;26;4;23;2019;2;50;45;14;APROVADO
F;2;16;2;23;2019;2;50;46;13;REPROVADO
M;4;19;4;23;2019;2;50;48;16;APROVADO
M;2;10;2;23;2019;2;50;51;12;APROVADO
M;4;7;3;23;2019;2;50;46;17;APROVADO
M;2;25;2;23;2019;2;50;54;11;APROVADO
M;2;7;3;23;2019;2;50;53;25;APROVADO
M;6;23;5;23;2019;2;50;43;17;APROVADO
M;2;7;3;23;2019;2;50;44;9;APROVADO
M;2;19;4;23;2019;2;50;46;17;APROVADO
F;4;16;2;23;2019;2;50;46;22;APROVADO
M;2;11;4;23;2019;2;50;43;14;APROVADO
F;4;2;2;23;2019;2;50;46;18;APROVADO
M;5;7;3;23;2019;2;50;53;15;APROVADO
M;2;16;2;23;2019;2;50;63;29;APROVADO
M;5;6;2;23;2019;2;50;51;25;APROVADO
M;7;7;3;23;2019;2;50;47;17;APROVADO
M;5;7;3;23;2019;2;50;54;15;APROVADO
M;5;7;3;23;2019;2;50;52;26;APROVADO
M;2;9;3;23;2019;2;50;45;15;APROVADO
M;2;6;2;23;2019;2;50;52;25;APROVADO
F;2;6;2;23;2019;2;50;43;15;APROVADO
M;2;7;3;23;2019;2;50;41;15;APROVADO
M;2;19;4;23;2019;2;50;48;16;APROVADO
M;4;26;4;23;2019;2;50;45;15;APROVADO
M;2;23;5;23;2019;2;50;31;;APROVADO
M;2;7;3;23;2019;2;50;25;;APROVADO
M;2;7;3;23;2019;2;50;54;29;REPROVADO
M;2;7;3;23;2019;2;50;45;13;REPROVADO
M;2;26;4;23;2019;2;50;30;;REPROVADO
M;4;7;3;23;2019;2;50;46;15;APROVADO
M;2;24;5;23;2019;2;50;27;;APROVADO
F;2;5;2;23;2019;2;50;24;;APROVADO
M;4;3;1;23;2019;2;50;38;6;REPROVADO
M;2;26;4;23;2019;2;50;31;;APROVADO
M;4;12;3;23;2019;2;50;39;;APROVADO
M;5;19;4;23;2019;2;50;37;12;APROVADO
M;2;27;1;23;2019;2;50;31;;REPROVADO
M;7;7;3;23;2019;2;50;55;17;APROVADO
M;2;21;1;23;2019;2;50;36;;APROVADO
F;7;19;4;23;2019;2;50;41;17;APROVADO
M;4;15;2;23;2019;2;50;35;;APROVADO
F;5;23;5;23;2019;2;50;44;12;APROVADO
M;2;10;2;23;2019;2;50;28;;APROVADO
M;5;26;4;23;2019;2;50;41;;REPROVADO
F;5;14;1;23;2019;2;50;31;;REPROVADO
M;4;25;2;23;2019;2;50;44;13;APROVADO
M;5;17;2;23;2019;2;50;44;12;APROVADO
M;2;18;5;23;2019;2;50;27;;REPROVADO
M;2;13;3;23;2019;2;50;48;;REPROVADO
M;2;27;1;23;2019;2;50;29;;REPROVADO
M;4;11;4;23;2019;2;50;36;;APROVADO
M;2;7;3;23;2019;2;50;31;;REPROVADO
M;4;19;4;23;2019;2;50;48;20;APROVADO
M;6;23;5;23;2019;2;50;45;17;REPROVADO
M;4;27;1;23;2019;2;50;42;;APROVADO
M;4;27;1;23;2019;2;50;42;;REPROVADO
M;4;13;3;23;2019;2;50;37;;REPROVADO
M;4;24;5;23;2019;2;50;39;;REPROVADO
M;6;26;4;23;2019;2;50;35;;REPROVADO
M;2;22;1;23;2019;2;50;39;;APROVADO
M;6;7;3;23;2019;2;50;57;14;APROVADO
M;2;13;3;23;2019;2;50;37;;REPROVADO
F;2;7;3;23;2019;2;50;43;16;APROVADO
M;2;19;4;23;2019;2;50;43;16;APROVADO
M;2;12;3;23;2019;2;50;31;;REPROVADO
M;4;7;3;23;2019;2;50;40;13;APROVADO
M;2;8;4;23;2019;2;50;39;12;APROVADO
M;2;26;4;23;2019;2;50;37;;APROVADO
M;2;26;4;23;2019;2;50;43;16;APROVADO
F;2;13;3;23;2019;2;50;37;;REPROVADO
M;2;7;3;23;2019;2;50;46;17;APROVADO
M;2;26;4;23;2019;2;50;57;17;APROVADO
M;2;7;3;23;2019;2;50;29;;REPROVADO
M;7;7;3;23;2019;2;50;42;17;APROVADO
F;4;7;3;23;2019;2;50;45;18;APROVADO
M;6;15;2;23;2019;2;50;51;19;APROVADO
M;4;7;3;23;2019;2;50;41;16;REPROVADO
M;2;23;5;23;2019;2;50;29;;APROVADO
M;4;7;3;23;2019;2;50;46;13;APROVADO
M;2;27;1;23;2019;2;50;29;;REPROVADO
M;5;7;3;23;2019;2;50;46;12;APROVADO
M;2;7;3;23;2019;2;50;35;;REPROVADO
M;2;13;3;23;2019;2;50;30;;APROVADO
F;4;23;5;23;2019;2;50;37;;APROVADO
M;6;11;4;23;2019;2;50;41;13;APROVADO
M;2;5;2;23;2019;2;50;41;15;APROVADO
M;2;7;3;23;2019;2;50;50;14;APROVADO
F;5;18;5;23;2019;2;50;36;8;APROVADO
M;2;7;3;23;2019;2;50;49;;REPROVADO
M;7;7;3;23;2019;2;50;51;17;APROVADO
M;2;7;3;23;2019;2;50;40;;REPROVADO
F;2;14;1;23;2019;2;50;;9;APROVADO
M;4;26;4;23;2019;2;50;35;;REPROVADO
M;6;7;3;23;2019;2;50;41;8;REPROVADO
M;2;11;4;23;2019;2;50;44;13;APROVADO
M;1;7;3;23;2019;2;50;44;18;REPROVADO
M;4;24;5;23;2019;2;50;41;13;APROVADO
M;2;10;2;23;2019;2;50;38;;APROVADO
M;2;23;5;23;2019;2;50;41;12;REPROVADO
M;4;12;3;23;2019;2;50;49;17;APROVADO
M;3;7;3;23;2019;2;50;50;16;APROVADO
M;4;7;3;23;2019;2;50;46;17;APROVADO
M;2;23;5;23;2019;2;50;42;12;APROVADO
M;4;26;4;23;2019;2;50;36;;APROVADO
M;5;26;4;23;2019;2;50;35;8;REPROVADO
M;2;19;4;23;2019;2;50;56;19;APROVADO
M;2;13;3;23;2019;2;50;28;;APROVADO
M;4;16;2;23;2019;2;50;32;;APROVADO
M;4;18;5;23;2019;2;50;49;16;APROVADO
M;5;4;1;23;2019;2;50;36;;REPROVADO
F;1;15;2;23;2019;2;50;50;28;APROVADO
M;2;13;3;23;2019;2;50;40;;APROVADO
M;2;26;4;23;2019;2;50;50;13;APROVADO
M;6;7;3;23;2019;2;50;47;18;APROVADO
M;1;7;3;23;2019;2;50;53;18;APROVADO
M;5;7;3;23;2019;2;50;46;19;APROVADO
M;5;7;3;23;2019;2;50;50;22;APROVADO
M;4;7;3;23;2019;2;50;54;27;REPROVADO
M;4;11;4;23;2019;2;50;46;13;APROVADO
M;4;2;2;23;2019;2;50;56;18;APROVADO
M;4;19;4;23;2019;2;50;49;19;APROVADO
F;2;15;2;23;2019;2;50;44;15;APROVADO
M;5;15;2;23;2019;2;50;44;12;APROVADO
F;5;19;4;23;2019;2;50;41;15;APROVADO
M;2;19;4;23;2019;2;50;43;15;APROVADO
M;2;7;3;23;2019;2;50;54;19;REPROVADO
M;4;7;3;23;2019;2;50;50;15;APROVADO
F;2;11;4;23;2019;2;50;46;19;APROVADO
M;2;10;2;23;2019;2;50;43;9;REPROVADO
M;5;9;3;23;2019;2;50;40;12;APROVADO
M;5;2;2;23;2019;2;50;39;12;APROVADO
M;2;26;4;23;2019;2;50;44;17;REPROVADO
M;5;7;3;23;2019;2;50;52;22;APROVADO
M;6;11;4;23;2019;2;50;50;15;APROVADO
M;6;14;1;23;2019;2;50;56;17;APROVADO
M;2;26;4;23;2019;2;50;32;6;APROVADO
F;4;8;4;23;2019;2;50;38;18;APROVADO
M;6;8;4;23;2019;2;50;46;19;APROVADO
M;4;19;4;23;2019;2;50;43;15;APROVADO
M;2;25;2;23;2019;2;50;51;19;APROVADO
M;5;20;2;23;2019;2;50;39;12;APROVADO
M;5;7;3;23;2019;2;50;50;19;APROVADO
M;5;26;4;23;2019;2;50;43;12;APROVADO
M;6;16;2;23;2019;2;50;41;16;APROVADO
F;2;8;4;23;2019;2;50;51;16;REPROVADO
M;4;16;2;23;2019;2;50;41;8;REPROVADO
M;2;7;3;23;2019;2;50;38;12;APROVADO
M;7;7;3;23;2019;2;50;51;17;APROVADO
F;6;7;3;23;2019;2;50;46;20;APROVADO
M;6;7;3;23;2019;2;50;45;17;APROVADO
F;7;26;4;23;2019;2;50;34;9;APROVADO
M;2;8;4;23;2019;2;50;59;13;REPROVADO
M;5;16;2;23;2019;2;50;46;12;APROVADO
M;2;11;4;23;2019;2;50;32;;APROVADO
M;6;24;5;23;2019;2;50;57;14;APROVADO
M;4;18;5;23;2019;2;50;29;;APROVADO
M;2;7;3;23;2019;2;50;46;15;APROVADO
M;2;18;5;23;2019;2;50;45;16;APROVADO
M;2;9;3;23;2019;2;50;46;17;APROVADO
M;4;7;3;23;2019;2;50;44;13;REPROVADO
M;6;7;3;23;2019;2;50;54;15;REPROVADO
M;7;7;3;23;2019;2;50;59;17;APROVADO
M;6;19;4;23;2019;2;50;52;16;APROVADO
M;2;18;5;23;2019;2;50;45;17;REPROVADO
M;5;26;4;23;2019;2;50;48;12;APROVADO
M;2;25;2;23;2019;2;50;59;19;APROVADO
M;2;26;4;23;2019;2;50;46;13;APROVADO
M;4;7;3;23;2019;2;50;43;;APROVADO
F;5;19;4;23;2019;2;50;52;15;APROVADO
M;2;7;3;23;2019;2;50;48;17;APROVADO
M;2;18;5;23;2019;2;50;42;9;APROVADO
M;5;19;4;23;2019;2;50;37;12;APROVADO
M;2;18;5;23;2019;2;50;56;13;APROVADO
M;2;19;4;23;2019;2;50;45;9;APROVADO
M;5;15;2;23;2019;2;50;42;12;APROVADO
M;6;7;3;23;2019;2;50;48;19;APROVADO
M;4;11;4;23;2019;2;50;33;6;REPROVADO
M;5;19;4;23;2019;2;50;42;12;APROVADO
M;2;7;3;23;2019;2;50;44;17;APROVADO
M;5;7;3;23;2019;2;50;37;12;APROVADO
F;5;11;4;23;2019;2;50;48;16;REPROVADO
M;2;8;4;23;2019;2;50;41;12;APROVADO
M;2;14;1;23;2019;2;50;34;;REPROVADO
M;4;7;3;23;2019;2;50;44;15;APROVADO
F;2;26;4;23;2019;2;50;48;16;APROVADO
M;5;19;4;23;2019;2;50;36;8;APROVADO
M;5;11;4;23;2019;2;50;42;16;APROVADO
M;4;7;3;23;2019;2;50;41;;REPROVADO
M;2;19;4;23;2019;2;50;47;15;APROVADO
M;7;25;2;23;2019;2;50;50;17;APROVADO
M;2;19;4;23;2019;2;50;51;20;REPROVADO
M;4;18;5;23;2019;2;50;49;19;REPROVADO
M;2;3;1;23;2019;2;50;58;16;APROVADO
M;5;24;5;23;2019;2;50;39;12;APROVADO
M;2;9;3;23;2019;2;50;40;14;APROVADO
F;5;26;4;23;2019;2;50;;14;APROVADO
M;6;7;3;23;2019;2;50;43;17;APROVADO
M;5;26;4;23;2019;2;50;43;14;APROVADO
M;2;24;5;23;2019;2;50;65;17;APROVADO
M;4;2;2;23;2019;2;50;45;14;APROVADO
M;5;11;4;23;2019;2;50;44;14;REPROVADO
M;2;6;2;23;2019;2;50;55;23;APROVADO
M;4;15;2;23;2019;2;50;47;8;APROVADO
M;5;15;2;23;2019;2;50;40;8;APROVADO
M;5;11;4;23;2019;2;50;45;12;APROVADO
M;5;8;4;23;2019;2;50;43;12;REPROVADO
F;1;23;5;23;2019;2;50;35;8;APROVADO
M;2;15;2;23;2019;2;50;39;12;APROVADO
F;4;16;2;23;2019;2;50;40;15;REPROVADO
F;5;7;3;23;2019;2;50;50;19;APROVADO
M;4;11;4;23;2019;2;50;47;20;APROVADO
M;4;10;2;23;2019;2;50;43;16;APROVADO
M;1;26;4;23;2019;2;50;60;8;REPROVADO
M;4;26;4;23;2019;2;50;35;;REPROVADO
M;5;8;4;23;2019;2;50;38;12;REPROVADO
M;4;16;2;23;2019;2;50;47;19;APROVADO
M;2;24;5;23;2019;2;50;46;16;APROVADO
M;7;22;1;23;2019;2;50;34;9;APROVADO
M;7;9;3;23;2019;2;50;35;9;APROVADO
M;2;11;4;23;2019;2;50;51;17;APROVADO
M;4;24;5;23;2019;2;50;36;;APROVADO
F;2;16;2;23;2019;2;50;41;9;REPROVADO
M;2;5;2;23;2019;2;50;35;9;APROVADO
M;2;27;1;23;2019;2;50;34;9;APROVADO
M;7;7;3;23;2019;2;50;37;9;APROVADO
M;2;26;4;23;2019;2;50;43;9;APROVADO
M;2;18;5;23;2019;2;50;35;9;APROVADO
F;2;14;1;23;2019;2;50;;9;APROVADO
M;5;15;2;23;2019;2;50;36;12;APROVADO
M;7;5;2;23;2019;2;50;41;9;APROVADO
F;7;19;4;23;2019;2;50;45;9;APROVADO
F;1;7;3;23;2019;2;50;;7;REPROVADO
M;2;26;4;23;2019;2;50;38;9;APROVADO
M;2;18;5;23;2019;2;50;41;9;APROVADO
M;2;19;4;23;2019;2;50;41;9;APROVADO
M;2;24;5;23;2019;2;50;38;9;APROVADO
M;2;26;4;23;2019;2;50;46;9;REPROVADO
M;2;13;3;23;2019;2;50;34;9;APROVADO
M;2;24;5;23;2019;2;50;41;9;APROVADO
F;2;5;2;23;2019;2;50;36;12;APROVADO
F;7;7;3;23;2019;2;50;37;9;APROVADO
M;2;23;5;23;2019;2;50;37;9;APROVADO
M;2;12;3;23;2019;2;50;45;9;APROVADO
M;7;18;5;23;2019;2;50;42;9;APROVADO
M;2;27;1;23;2019;2;50;40;9;APROVADO
M;2;5;2;23;2019;2;50;39;9;APROVADO
M;2;15;2;23;2019;2;50;36;9;APROVADO
M;4;20;2;23;2019;2;50;38;8;APROVADO
M;2;19;4;23;2019;2;50;50;23;APROVADO
M;2;17;2;23;2019;2;50;44;9;APROVADO
M;2;19;4;23;2019;2;50;42;9;APROVADO
M;2;18;5;23;2019;2;50;43;17;APROVADO
M;7;9;3;23;2019;2;50;35;9;APROVADO
M;2;12;3;23;2019;2;50;37;9;APROVADO
M;2;7;3;23;2019;2;50;45;13;APROVADO
M;2;26;4;23;2019;2;50;37;9;REPROVADO
F;7;7;3;23;2019;2;50;35;9;REPROVADO
M;2;19;4;23;2019;2;50;47;17;APROVADO
M;4;11;4;23;2019;2;50;44;16;APROVADO
M;2;21;1;23;2019;2;50;35;6;APROVADO
M;7;7;3;23;2019;2;50;39;9;APROVADO
M;1;9;3;23;2019;2;50;45;18;APROVADO
M;5;7;3;23;2019;2;50;49;8;APROVADO
M;2;7;3;67;2019;2;50;51;22;REPROVADO
M;5;23;5;67;2019;2;50;43;12;APROVADO
M;2;7;3;67;2019;2;50;45;16;APROVADO
M;2;10;2;67;2019;2;50;59;18;REPROVADO
M;2;19;4;67;2019;2;50;46;15;APROVADO
M;4;19;4;67;2019;2;50;47;18;APROVADO
M;5;7;3;67;2019;2;50;53;19;APROVADO
M;2;23;5;67;2019;2;50;66;15;APROVADO
M;5;10;2;67;2019;2;50;40;8;APROVADO
M;5;10;2;67;2019;2;50;40;8;APROVADO
M;2;7;3;67;2019;2;50;44;16;APROVADO
F;7;27;1;67;2019;2;50;;17;APROVADO
M;2;7;3;67;2019;2;50;44;12;APROVADO
F;4;7;3;67;2019;2;50;55;25;APROVADO
M;4;7;3;67;2019;2;50;45;19;APROVADO
F;4;6;2;67;2019;2;50;55;19;APROVADO
M;2;26;4;67;2019;2;50;46;9;APROVADO
M;2;7;3;67;2019;2;50;49;14;APROVADO
F;4;11;4;67;2019;2;50;46;19;APROVADO
M;2;26;4;67;2019;2;50;40;16;APROVADO
M;5;20;2;67;2019;2;50;40;12;APROVADO
M;2;18;5;67;2019;2;50;38;9;APROVADO
M;2;26;4;67;2019;2;50;38;12;APROVADO
M;6;26;4;67;2019;2;50;57;15;APROVADO
M;2;21;1;67;2019;2;50;49;25;APROVADO
M;2;23;5;67;2019;2;50;49;16;APROVADO
M;5;7;3;67;2019;2;50;40;8;APROVADO
M;6;7;3;67;2019;2;50;40;13;APROVADO
M;7;7;3;67;2019;2;50;45;17;APROVADO
M;2;26;4;67;2019;2;50;44;;APROVADO
M;4;18;5;67;2019;2;50;51;14;APROVADO
M;5;8;4;67;2019;2;50;41;8;APROVADO
M;2;19;4;67;2019;2;50;51;13;APROVADO
M;4;18;5;67;2019;2;50;47;19;APROVADO
F;2;15;2;67;2019;2;50;44;11;APROVADO
M;4;24;5;67;2019;2;50;47;20;APROVADO
M;2;23;5;67;2019;2;50;37;;APROVADO
M;7;20;2;67;2019;2;50;48;17;APROVADO
M;5;2;2;67;2019;2;50;42;12;APROVADO
M;2;24;5;67;2019;2;50;48;16;APROVADO
M;5;18;5;67;2019;2;50;51;22;APROVADO
M;6;6;2;67;2019;2;50;66;26;APROVADO
M;2;11;4;67;2019;2;50;54;20;APROVADO
M;2;23;5;67;2019;2;50;50;18;APROVADO
M;2;7;3;67;2019;2;50;53;17;APROVADO
M;2;19;4;67;2019;2;50;52;16;APROVADO
F;7;26;4;67;2019;2;50;;17;APROVADO
M;5;27;1;67;2019;2;50;34;8;APROVADO
M;2;11;4;67;2019;2;50;48;20;APROVADO
M;5;7;3;67;2019;2;50;38;8;APROVADO
M;2;6;2;67;2019;2;50;56;23;APROVADO
M;2;7;3;67;2019;2;50;51;23;APROVADO
M;2;23;5;67;2019;2;50;58;14;APROVADO
M;2;7;3;67;2019;2;50;45;17;APROVADO
M;2;19;4;67;2019;2;50;56;24;APROVADO
F;2;8;4;67;2019;2;50;46;18;REPROVADO
M;5;19;4;67;2019;2;50;48;14;APROVADO
M;2;19;4;67;2019;2;50;47;15;APROVADO
M;2;7;3;67;2019;2;50;45;17;APROVADO
M;2;7;3;67;2019;2;50;31;6;APROVADO
M;2;7;3;67;2019;2;50;29;6;APROVADO
M;2;6;2;67;2019;2;50;56;18;APROVADO
M;2;11;4;67;2019;2;50;37;9;APROVADO
M;2;27;1;67;2019;2;50;34;9;APROVADO
M;2;5;2;67;2019;2;50;39;9;APROVADO
M;2;23;5;67;2019;2;50;41;17;APROVADO
M;5;12;3;67;2019;2;50;38;12;APROVADO
M;2;24;5;67;2019;2;50;51;18;APROVADO
M;7;23;5;67;2019;2;50;44;17;APROVADO
M;2;7;3;67;2019;2;50;53;13;APROVADO
M;2;12;3;67;2019;2;50;50;17;APROVADO
M;7;7;3;67;2019;2;50;53;17;APROVADO
M;2;24;5;67;2019;2;50;44;17;APROVADO
M;4;18;5;67;2019;2;50;61;22;APROVADO
M;4;19;4;67;2019;2;50;48;15;APROVADO
M;5;2;2;67;2019;2;50;58;25;APROVADO
F;6;2;2;67;2019;2;50;42;14;APROVADO
M;4;6;2;67;2019;2;50;58;24;REPROVADO
M;4;7;3;67;2019;2;50;43;12;APROVADO
M;2;8;4;67;2019;2;50;57;23;APROVADO
M;2;7;3;67;2019;2;50;52;25;APROVADO
M;2;7;3;67;2019;2;50;52;20;APROVADO
M;5;7;3;67;2019;2;50;49;19;APROVADO
M;5;7;3;67;2019;2;50;48;19;APROVADO
M;2;10;2;67;2019;2;50;51;12;APROVADO
F;5;7;3;67;2019;2;50;41;15;APROVADO
F;2;7;3;67;2019;2;50;39;9;APROVADO
M;5;20;2;67;2019;2;50;49;22;APROVADO
F;4;26;4;67;2019;2;50;58;12;APROVADO
M;2;26;4;67;2019;2;50;49;19;APROVADO
M;2;13;3;67;2019;2;50;40;;APROVADO
M;2;7;3;67;2019;2;50;53;15;APROVADO
M;5;16;2;67;2019;2;50;43;12;APROVADO
M;4;12;3;67;2019;2;50;48;15;APROVADO
M;2;19;4;67;2019;2;50;49;16;APROVADO
M;2;7;3;67;2019;2;50;51;25;APROVADO
M;2;20;2;67;2019;2;50;43;15;APROVADO
M;5;6;2;67;2019;2;50;51;25;APROVADO
M;2;7;3;67;2019;2;50;49;25;APROVADO
M;2;24;5;67;2019;2;50;50;20;APROVADO
M;2;7;3;67;2019;2;50;41;15;APROVADO
M;7;23;5;67;2019;2;50;43;17;APROVADO
M;2;26;4;67;2019;2;50;53;22;APROVADO
M;2;24;5;67;2019;2;50;62;15;APROVADO
M;6;20;2;67;2019;2;50;41;16;APROVADO
M;4;26;4;67;2019;2;50;47;20;APROVADO
M;5;21;1;67;2019;2;50;40;;REPROVADO
M;2;27;1;67;2019;2;50;31;;APROVADO
M;2;26;4;67;2019;2;50;51;17;APROVADO
M;4;21;1;67;2019;2;50;57;20;APROVADO
M;2;24;5;67;2019;2;50;49;19;APROVADO
M;2;11;4;67;2019;2;50;32;;REPROVADO
F;2;6;2;67;2019;2;50;65;29;APROVADO
M;2;23;5;67;2019;2;50;47;15;APROVADO
M;6;14;1;67;2019;2;50;56;17;APROVADO
M;6;23;5;67;2019;2;50;45;17;REPROVADO
M;2;25;2;67;2019;2;50;45;15;APROVADO
M;6;7;3;67;2019;2;50;46;14;APROVADO
M;4;19;4;67;2019;2;50;48;20;APROVADO
M;2;16;2;67;2019;2;50;63;29;APROVADO
M;2;5;2;67;2019;2;50;43;12;APROVADO
M;2;7;3;67;2019;2;50;37;;APROVADO
M;4;7;3;67;2019;2;50;55;20;APROVADO
M;2;23;5;67;2019;2;50;27;;APROVADO
M;5;25;2;67;2019;2;50;48;12;APROVADO
M;2;7;3;67;2019;2;50;51;16;APROVADO
M;2;7;3;67;2019;2;50;44;14;REPROVADO
M;5;12;3;67;2019;2;50;44;15;APROVADO
M;5;11;4;67;2019;2;50;46;16;APROVADO
M;2;1;1;67;2019;2;50;35;;REPROVADO
M;2;13;3;67;2019;2;50;30;;REPROVADO
M;5;16;2;67;2019;2;50;48;12;APROVADO
M;2;22;1;67;2019;2;50;29;;APROVADO
